tm,open,high,low,close,rsi,supertrend,direction,ppo,ppo_signal,hist
2019-04-30 12:15,11700.8,11717.25,11685.55,11706.15,51.09082157,11750.13639,-1,-0.058031778,-0.12667304,0.068641262
2019-04-30 13:15,11706.6,11719.15,11674.85,11708.35,51.84819729,11750.13639,-1,-0.047584307,-0.092980455,0.045396148
2019-04-30 14:15,11708.65,11756.25,11692.25,11747.6,52.17313976,11750.13639,-1,-0.018831753,-0.051382321,0.032550568
2019-04-30 15:15,11747.7,11753.5,11740.2,11743.25,57.66248966,11750.13639,-1,0.037078715,0.003622517,0.033456198
2019-05-02 09:15,11743.4,11778.95,11699.55,11776.85,56.88325588,11750.13639,-1,0.048996013,0.012431853,0.036564161
2019-05-02 10:15,11776.3,11789.3,11762.1,11771,61.24027774,11671.84031,1,0.072106403,0.028433794,0.043672609
2019-05-02 11:15,11771.05,11776.2,11742.5,11745.55,60.10152215,11710.95128,1,0.093300377,0.039702214,0.053598163
2019-05-02 12:15,11746,11757.35,11713.9,11726.5,55.28516599,11710.95128,1,0.17624909,0.098120742,0.078128348
2019-05-02 13:15,11725.8,11770.25,11719.5,11769.7,51.93051293,11710.95128,1,0.207756581,0.103702586,0.104053995
2019-05-02 14:15,11769.75,11774.25,11708.1,11722.8,58.13447316,11710.95128,1,0.216523546,0.089975641,0.126547905
2019-05-02 15:15,11722.35,11727.2,11719.35,11722.5,50.51242765,11710.95128,1,0.197895194,0.057077831,0.140817363
2019-05-03 09:15,11722.35,11759.95,11717.75,11752.2,50.46684736,11710.95128,1,0.194020589,0.042562581,0.151458008
2019-05-03 10:15,11752.6,11768.25,11751.4,11757.95,54.81397911,11710.95128,1,0.164677176,0.010575334,0.154101842
2019-05-03 11:15,11758.4,11759.7,11735.4,11746.35,55.62593443,11710.95128,1,0.150275064,-0.003061422,0.153336486
2019-05-03 12:15,11746.4,11757.85,11742.2,11749.3,53.53592534,11710.95128,1,0.092189072,-0.048917932,0.141107003
2019-05-03 13:15,11749.15,11770.9,11731.4,11742.95,54.00917549,11710.95128,1,0.065482472,-0.060499625,0.125982097
2019-05-03 14:15,11742,11753.1,11699.35,11704.7,52.76339201,11710.95128,1,0.066836517,-0.047316464,0.114152981
2019-05-03 15:15,11705.25,11719.05,11703,11707.55,45.89599427,11782.8298,-1,0.066895327,-0.037806123,0.10470145
2019-05-06 09:15,11708.05,11713.45,11585.1,11617.8,46.45520419,11764.37682,-1,-0.008919127,-0.090896461,0.081977335
2019-05-06 10:15,11617.3,11629.25,11610.9,11618.9,34.39787047,11716.54413,-1,-0.073508999,-0.124389067,0.050880068
2019-05-06 11:15,11619,11622.2,11608.6,11615.05,34.62184184,11683.36972,-1,-0.136796151,-0.150140975,0.013344824
2019-05-06 12:15,11615.4,11632.55,11599.05,11601.5,34.18197178,11674.40525,-1,-0.227990552,-0.193068301,-0.034922251
2019-05-06 13:15,11601.65,11612.65,11592.05,11604.75,32.61157548,11673.92972,-1,-0.330858297,-0.236748837,-0.09410946
2019-05-06 14:15,11605.2,11610.2,11571.35,11598.05,33.40189511,11657.75675,-1,-0.404424221,-0.248251809,-0.156172412
2019-05-06 15:15,11598.35,11602.05,11586.7,11593.65,32.5542743,11646.46858,-1,-0.486242952,-0.264056432,-0.22218652
2019-05-07 09:15,11594.05,11657.05,11589.85,11616.75,31.98032188,11646.46858,-1,-0.550154259,-0.262374191,-0.287780068
2019-05-07 10:15,11616.85,11618.2,11591.15,11595.4,38.14598454,11646.46858,-1,-0.568143326,-0.224290606,-0.34385272
2019-05-07 11:15,11595.35,11625.15,11595.05,11621.45,34.98916771,11646.46858,-1,-0.610926092,-0.213658698,-0.397267394
2019-05-07 12:15,11621.65,11634.9,11613.4,11618.35,41.36520035,11646.46858,-1,-0.56272954,-0.132369717,-0.430359823
2019-05-07 13:15,11618.4,11618.75,11569.15,11582.85,40.8517317,11646.46858,-1,-0.498747114,-0.054709832,-0.444037281
2019-05-07 14:15,11583.15,11588.1,11489.5,11496.6,35.42823205,11646.46858,-1,-0.469713778,-0.020541197,-0.449172581
2019-05-07 15:15,11496.3,11501.4,11484.45,11493.75,26.29448081,11602.66566,-1,-0.473264959,-0.019273902,-0.453991056
2019-05-08 09:15,11493.9,11497.9,11420.9,11424.1,26.05544191,11552.94659,-1,-0.468726531,-0.011788379,-0.456938151
2019-05-08 10:15,11423.75,11427.25,11408.3,11416.3,21.02504867,11524.96943,-1,-0.492083727,-0.028116461,-0.463967266
2019-05-08 11:15,11417.05,11423.55,11394.95,11412.65,20.54663631,11479.62999,-1,-0.520393918,-0.045141321,-0.475252597
2019-05-08 12:15,11412.85,11425.6,11391.05,11402.4,20.31369991,11469.20949,-1,-0.571609333,-0.077085389,-0.494523944
2019-05-08 13:15,11402.3,11449.3,11388,11413.8,19.64031893,11467.47104,-1,-0.610636094,-0.09288972,-0.517746374
2019-05-08 14:15,11413.75,11420.9,11355.15,11357.3,22.7090996,11467.47104,-1,-0.685217161,-0.133976629,-0.551240531
2019-05-08 15:15,11357.05,11364.75,11346.95,11353.45,18.8641315,11454.07129,-1,-0.785893222,-0.187722153,-0.598171069
2019-05-09 09:15,11352.75,11365.55,11290.9,11326,18.63262467,11417.96166,-1,-0.89330012,-0.236103241,-0.65719688
2019-05-09 10:15,11325.95,11357.6,11321.45,11340.2,17.02805574,11395.323,-1,-0.93189662,-0.219759793,-0.712136828
2019-05-09 11:15,11339.8,11344.75,11305.5,11311.75,20.82640908,11395.323,-1,-0.961884766,-0.19979835,-0.762086415
2019-05-09 12:15,11311.4,11319.5,11274.85,11278.55,18.95422426,11390.24213,-1,-0.945639298,-0.146842306,-0.798796992
2019-05-09 13:15,11278.6,11299.8,11255.05,11281.5,17.03026359,11362.47792,-1,-0.938222083,-0.111540073,-0.82668201
2019-05-09 14:15,11282.7,11348.3,11282.65,11300.35,17.82840621,11342.91012,-1,-0.928553208,-0.081496958,-0.84705625
2019-05-09 15:15,11300.15,11308.85,11298.35,11301.3,22.93015753,11342.91012,-1,-0.900650042,-0.042875034,-0.857775008
2019-05-10 09:15,11301.85,11342.75,11272.25,11305.6,23.18898954,11342.91012,-1,-0.873229451,-0.012363555,-0.860865897
2019-05-10 10:15,11305.55,11337.5,11287.55,11335.15,24.42617401,11342.91012,-1,-0.797636654,0.050583394,-0.848220048
2019-05-10 11:15,11335.55,11341.55,11314.15,11318.3,32.47527734,11342.91012,-1,-0.690788085,0.125945571,-0.816733655
2019-05-10 12:15,11318.25,11331.9,11304.6,11313.15,30.48165996,11342.91012,-1,-0.567304316,0.199543472,-0.766847787
2019-05-10 13:15,11313.3,11336.2,11266.55,11335.55,29.87794537,11342.91012,-1,-0.475721934,0.232900683,-0.708622617
2019-05-10 14:15,11336.35,11345.8,11273.8,11279.3,35.83104942,11342.91012,-1,-0.381821987,0.261440503,-0.643262491
2019-05-10 15:15,11278.95,11287,11251.05,11254.2,29.14070987,11342.91012,-1,-0.286896287,0.285092963,-0.57198925
2019-05-13 09:15,11253.75,11296.8,11230.7,11295.35,26.74128689,11338.76291,-1,-0.238913833,0.266460333,-0.505374167
2019-05-13 10:15,11295.75,11300.2,11274,11280.5,36.03949705,11336.42912,-1,-0.190550806,0.251858689,-0.442409495
2019-05-13 11:15,11280.55,11285.3,11249.75,11256.3,34.34535665,11336.42912,-1,-0.152705341,0.231763323,-0.384468664
2019-05-13 12:15,11256.65,11277.4,11238.25,11256.9,31.72786601,11335.26459,-1,-0.136650829,0.198254268,-0.334905097
2019-05-13 13:15,11256.2,11275.6,11222.2,11267.5,31.86650912,11324.66313,-1,-0.144260189,0.152515926,-0.296776115
2019-05-13 14:15,11267.7,11273.2,11134.05,11138.95,34.4010035,11317.06432,-1,-0.154534246,0.113793495,-0.268327741
2019-05-13 15:15,11139.35,11152.7,11125.6,11152.35,23.15276609,11285.84539,-1,-0.2311333,0.029755553,-0.260888853
2019-05-14 09:15,11152.6,11157.95,11109.2,11131.45,25.87360992,11217.21335,-1,-0.334794481,-0.059124502,-0.275669979
2019-05-14 10:15,11131.35,11142.65,11121.45,11137,24.42126521,11211.14451,-1,-0.388258388,-0.090070728,-0.298187661
2019-05-14 11:15,11136.75,11138.5,11108.3,11129.25,25.61532894,11205.04256,-1,-0.426608985,-0.102737059,-0.323871925
2019-05-14 12:15,11128.8,11163.1,11120.85,11155.35,25.02086755,11193.6233,-1,-0.52455544,-0.160546812,-0.364008628
2019-05-14 13:15,11155.95,11255.75,11155.15,11248.7,30.84177933,11193.6233,-1,-0.59240476,-0.182716905,-0.409687855
2019-05-14 14:15,11248.9,11294.75,11181.1,11226.75,46.76148511,11127.77537,1,-0.577084023,-0.133916935,-0.443167088
2019-05-14 15:15,11226.65,11247.05,11226.65,11237.75,44.18587808,11150.97034,1,-0.573917107,-0.104600015,-0.469317092
2019-05-15 09:15,11238.4,11275.45,11222.05,11272.85,45.79710473,11155.5308,1,-0.573316668,-0.083199661,-0.490117007
2019-05-15 10:15,11273,11286.8,11263.35,11272.95,50.68877776,11167.55272,1,-0.413317354,0.061439723,-0.474757077
2019-05-15 11:15,11273,11283.65,11253.75,11263.05,50.70242793,11198.47995,1,-0.273912246,0.160675864,-0.43458811
2019-05-15 12:15,11262.8,11266.95,11212.05,11218.5,49.2489478,11198.47995,1,-0.121454806,0.250506644,-0.37196145
2019-05-15 13:15,11218.65,11278.5,11199.1,11254.3,43.24164227,11198.47995,1,0.011307869,0.306615455,-0.295307586
2019-05-15 14:15,11254.5,11268.1,11136.95,11147.6,48.66102654,11198.47995,1,0.146256313,0.353251119,-0.206994806
2019-05-15 15:15,11147.5,11155.6,11141.2,11141.2,37.24622302,11293.11043,-1,0.186165536,0.314528274,-0.128362738
2019-05-16 09:15,11142.05,11185.2,11139.75,11169.15,36.69026971,11232.08688,-1,0.148495606,0.221486675,-0.072991069
2019-05-16 10:15,11168.9,11170.95,11143.35,11150.95,40.84313416,11232.08688,-1,0.141138944,0.17130401,-0.030165066
2019-05-16 11:15,11150.65,11183.35,11147.45,11183.05,39.04699821,11232.08688,-1,0.102120672,0.105828591,-0.003707919
2019-05-16 12:15,11182.9,11192.2,11163.1,11172.15,43.74586289,11232.08688,-1,0.046010401,0.039774656,0.006235745
2019-05-16 13:15,11172.1,11242.25,11171.35,11233.1,42.54645375,11232.08688,-1,-0.01145351,-0.014151404,0.002697894
2019-05-16 14:15,11233.45,11264.9,11198.85,11252.85,50.6881285,11130.96736,1,-0.083225105,-0.0687384,-0.014486706
2019-05-16 15:15,11253.4,11281.55,11253.4,11278.25,53.01174423,11153.71812,1,-0.093976554,-0.063591879,-0.030384675
2019-05-17 09:15,11275.9,11319,11257.1,11305.45,55.8904467,11192.82881,1,-0.135663821,-0.084223317,-0.051440505
2019-05-17 10:15,11305.4,11316.9,11297.55,11308.65,58.80124066,11211.58343,1,-0.054279265,-0.002271008,-0.052008257
2019-05-17 11:15,11308.5,11349.7,11308,11347.9,59.14283666,11235.50259,1,0.03160708,0.066892269,-0.035285189
2019-05-17 12:15,11348.55,11354.8,11318.05,11343.4,63.17590085,11258.04483,1,0.122672895,0.126366467,-0.003693573
2019-05-17 13:15,11343.25,11393.8,11335.05,11367.25,62.4151984,11267.18785,1,0.270751335,0.219555926,0.051195409
2019-05-17 14:15,11366.85,11415.65,11340.2,11394.3,64.83215931,11293.29906,1,0.390105999,0.271128472,0.118977527
2019-05-17 15:15,11394.15,11424.4,11393.9,11418.7,67.39326909,11302.59415,1,0.539613103,0.336508461,0.203104642
2019-05-20 09:15,11419.05,11694.1,11407.15,11688.05,69.54759464,11336.77724,1,0.657632894,0.363622602,0.294010293
2019-05-20 10:15,11688.5,11699.95,11669,11677.55,82.94408323,11442.44702,1,0.901067795,0.485646002,0.415421793
2019-05-20 11:15,11677.5,11723.4,11672.95,11722.75,81.44002627,11582.47231,1,1.108585393,0.55453088,0.554054513
2019-05-20 12:15,11723.05,11743.35,11720.7,11735.25,82.87927191,11598.80508,1,1.292863093,0.591046864,0.701816229
2019-05-20 13:15,11735.4,11803.1,11735.3,11799.8,83.26574583,11639.19457,1,1.495839198,0.635218375,0.860620823
2019-05-20 14:15,11799.1,11845.2,11775.15,11824.7,85.13219333,11675.47512,1,1.646160571,0.628431799,1.017728773
2019-05-20 15:15,11823.85,11833.05,11816.1,11830.55,85.79056917,11715.31511,1,1.810279638,0.634040693,1.176238946
2019-05-21 09:15,11831.05,11883.55,11811.7,11863.2,85.94800593,11736.65859,1,1.965794259,0.63164425,1.334150008
2019-05-21 10:15,11863.65,11869.4,11823.1,11853.9,86.82537008,11757.72274,1,2.103227508,0.615262,1.487965508
2019-05-21 11:15,11854,11855.65,11818.95,11840.8,85.19369446,11758.39296,1,2.22567971,0.590171362,1.635508349
2019-05-21 12:15,11841.4,11841.4,11758,11761.65,82.8323455,11758.39296,1,2.076779748,0.353017119,1.723762629
2019-05-21 13:15,11761.75,11776.95,11725.5,11732.3,70.17606629,11758.39296,1,1.924527948,0.160612256,1.763915692
2019-05-21 14:15,11732.05,11753.45,11682.8,11710.25,66.14040414,11838.70833,-1,1.723120707,-0.032635988,1.755756695
2019-05-21 15:15,11710.4,11721.9,11705.45,11708.4,63.1998641,11807.4575,-1,1.510241896,-0.19641184,1.706653735
2019-05-22 09:15,11707.2,11753.9,11682.4,11727.6,62.94700236,11796.54175,-1,1.247438333,-0.367372322,1.614810655
2019-05-22 10:15,11728.2,11760.65,11718.9,11723.3,64.53301077,11796.54175,-1,0.973189958,-0.513296558,1.486486515
2019-05-22 11:15,11723.35,11738.15,11713.2,11726.15,63.87360089,11796.54175,-1,0.70903759,-0.621959141,1.33099673
2019-05-22 12:15,11726.2,11732.55,11695.35,11719.4,64.13518013,11796.54175,-1,0.41429159,-0.733364112,1.147655702
2019-05-22 13:15,11718.95,11784.8,11718.3,11768.9,62.97220327,11790.15827,-1,0.135991789,-0.809331131,0.94532292
2019-05-22 14:15,11769.8,11772.75,11708.3,11732.75,67.61056145,11790.15827,-1,-0.091781457,-0.829683502,0.737902044
2019-05-22 15:15,11733.65,11759.2,11727.3,11758,61.54695802,11790.15827,-1,-0.252524984,-0.792341623,0.539816639
2019-05-23 09:15,11756,11968.95,11737.9,11954.05,63.97710543,11790.15827,-1,-0.257908199,-0.63817987,0.380271671
2019-05-23 10:15,11953.2,12041.15,11895.6,11908.65,76.43152603,11749.3583,1,-0.144957876,-0.420183638,0.275225762
2019-05-23 11:15,11909.35,11918.75,11819.65,11831.5,70.36454683,11852.88247,1,-0.034906147,-0.248105526,0.21319938
2019-05-23 12:15,11832.3,11852.55,11779,11847.35,61.43946582,11988.00828,-1,0.022212717,-0.15278933,0.175002047
2019-05-23 13:15,11848.25,11859.8,11731.6,11787.05,62.49205655,11933.73495,-1,0.118940228,-0.044849456,0.163789683
2019-05-23 14:15,11787.8,11806.7,11635,11646.05,56.20608297,11921.09395,-1,0.192323846,0.02282733,0.169496516
2019-05-23 15:15,11645.55,11688.55,11614.5,11676,44.84649197,11859.45956,-1,0.201600043,0.025682822,0.175917221
2019-05-24 09:15,11674.7,11775.55,11657.05,11671.15,47.28366831,11787.3811,-1,0.193585633,0.014134729,0.179450904
2019-05-24 10:15,11670.85,11729.35,11670.85,11716.65,46.92207481,11787.3811,-1,0.213232205,0.027025041,0.186207164
2019-05-24 11:15,11716.3,11771.25,11701.95,11758.75,50.72884402,11787.3811,-1,0.22706668,0.032687613,0.194379067
2019-05-24 12:15,11758.4,11828.8,11739.5,11821.3,54.01518367,11787.3811,-1,0.043704016,-0.120540041,0.164244057
2019-05-24 13:15,11821.25,11834.85,11763.7,11812.9,58.44949245,11652.19859,1,-0.076686347,-0.192744323,0.116057976
2019-05-24 14:15,11812.55,11859,11803.9,11840.95,57.64557016,11669.84623,1,-0.137845345,-0.203122657,0.065277312
2019-05-24 15:15,11840.35,11850.7,11837.05,11843.3,59.64176861,11706.69911,1,-0.200110338,-0.21231012,0.012199782
2019-05-27 09:15,11843,11900.35,11812.4,11886.05,59.8126575,11729.55169,1,-0.196063739,-0.166610817,-0.029452922
2019-05-27 10:15,11886.45,11896.3,11876.85,11889.2,62.89098017,11740.29153,1,-0.038706263,-0.007402673,-0.03130359
2019-05-27 11:15,11888.8,11940.05,11886.3,11934.1,63.11517813,11779.18237,1,0.093057401,0.099488793,-0.006431392
2019-05-27 12:15,11933.55,11957.15,11911.1,11943.5,66.24560113,11808.45914,1,0.249540907,0.20477784,0.044763068
2019-05-27 13:15,11943.7,11947.35,11916.9,11944.3,66.87935456,11832.97322,1,0.388826634,0.275250853,0.113575781
2019-05-27 14:15,11944.25,11952.05,11917.4,11922.5,66.93625149,11836.5209,1,0.473387083,0.287849042,0.185538041
2019-05-27 15:15,11921.95,11925,11909.6,11919.7,63.72375538,11843.48381,1,0.498577816,0.25043182,0.248145996
2019-05-28 09:15,11920.2,11958.55,11900.05,11902.1,63.30351741,11843.48381,1,0.61347786,0.292265491,0.321212369
2019-05-28 10:15,11902.3,11936.45,11891.55,11917.75,60.59835062,11844.54064,1,0.673698673,0.281989043,0.39170963
2019-05-28 11:15,11917.7,11933.55,11891.85,11908.6,62.14734181,11844.54064,1,0.706913631,0.252163201,0.45475043
2019-05-28 12:15,11908.9,11920.1,11879.8,11906.9,60.64617351,11844.54064,1,0.702025661,0.197820185,0.504205476
2019-05-28 13:15,11905.9,11922.7,11889.65,11901.6,60.35447861,11844.54064,1,0.667677336,0.130777488,0.536899848
2019-05-28 14:15,11901.45,11950.1,11864.9,11932.3,59.39532247,11844.54064,1,0.528725656,-0.006539354,0.53526501
2019-05-28 15:15,11932.95,11946.6,11915.35,11934.6,63.05760654,11844.54064,1,0.409696407,-0.100454882,0.510151289
2019-05-29 09:15,11934.3,11942.8,11896.45,11900.55,63.32449281,11853.23766,1,0.289309077,-0.17667377,0.465982847
2019-05-29 10:15,11900.8,11925.65,11890.35,11922.25,56.78412589,11853.23766,1,0.191247986,-0.219787888,0.411035875
2019-05-29 11:15,11922.35,11931.9,11902.9,11906.1,59.64473119,11853.23766,1,0.124795735,-0.228992111,0.353787847
2019-05-29 12:15,11906.25,11908.8,11875.7,11879.05,56.63980465,11853.23766,1,0.092865136,-0.208738168,0.301603305
2019-05-29 13:15,11879,11896.75,11872.2,11892.2,51.92147557,11853.23766,1,0.028947117,-0.21812495,0.247072067
2019-05-29 14:15,11892.3,11895.5,11836.8,11860.3,53.93066813,11853.23766,1,-0.007876643,-0.203958968,0.196082325
2019-05-29 15:15,11860.2,11868.85,11854.45,11864.65,48.62236051,11853.23766,1,-0.058486369,-0.203654956,0.145168586
2019-05-30 09:15,11863.35,11919.05,11859.15,11916.65,49.35441786,11853.23766,1,-0.083980976,-0.18331965,0.099338674
2019-05-30 10:15,11916.95,11928.3,11906.15,11920.25,57.20440276,11853.23766,1,-0.110094407,-0.167546464,0.057452058
2019-05-30 11:15,11920.4,11928.7,11904.25,11928.55,57.69330296,11854.34547,1,-0.117673941,-0.140100799,0.022426858
2019-05-30 12:15,11929,11955.85,11928.45,11953.7,58.86022884,11856.21593,1,-0.085280651,-0.086166007,0.000885356
2019-05-30 13:15,11953.15,11968.55,11942.05,11959.65,62.2573506,11883.80683,1,-0.059882091,-0.048613958,-0.011268133
2019-05-30 14:15,11959.55,11967.35,11920.8,11946.5,63.03503467,11898.81615,1,-0.025514832,-0.011397359,-0.014117473
2019-05-30 15:15,11946.75,11949.85,11941.05,11945.25,60.08821477,11898.81615,1,0.026150868,0.032214673,-0.006063805
2019-05-31 09:15,11945.2,12039.25,11944.25,12033.4,59.80202348,11898.81615,1,0.057509836,0.050858913,0.006650923
2019-05-31 10:15,12033.6,12035.05,12006.35,12025.6,70.47984647,11929.47945,1,0.170318324,0.13093392,0.039384404
2019-05-31 11:15,12025.65,12030.35,11829.45,11911.65,68.73986678,11960.3515,1,0.271130525,0.185396897,0.085733628
2019-05-31 12:15,11912.35,11956,11905.45,11931.05,49.50999068,12014.34865,-1,0.264475735,0.142993686,0.121482049
2019-05-31 13:15,11930.8,11936.45,11873,11909.3,51.97331985,12014.31128,-1,0.262158587,0.11254123,0.149617357
2019-05-31 14:15,11909.5,11925,11882.75,11920.9,49.08209225,11989.47015,-1,0.253892729,0.083420297,0.170472431
2019-05-31 15:15,11920.5,11937.8,11920.5,11924,50.65860208,11986.48314,-1,0.229093033,0.046896482,0.182196552
2019-06-03 09:15,11924.3,11977.45,11918.25,11976.45,51.09438803,11986.48314,-1,0.186030567,0.003067212,0.182963355
2019-06-03 10:15,11976.2,11996.25,11961.25,11995.2,57.87367242,11986.48314,-1,0.191166552,0.006562558,0.184603994
2019-06-03 11:15,11994.8,12018.95,11984.35,12018.1,60.0078958,11903.18472,1,0.200270108,0.012532891,0.187737217
2019-06-03 12:15,12017.9,12025.8,12006.2,12022.45,62.50630413,11928.45125,1,0.12769713,-0.04803207,0.1757292
2019-06-03 13:15,12022.4,12054.6,12000.05,12054.35,62.97942357,11947.18112,1,0.070192001,-0.084429759,0.15462176
2019-06-03 14:15,12053.9,12092.9,12052.8,12086.2,66.33436868,11957.20551,1,0.121591111,-0.026424519,0.14801563
2019-06-03 15:15,12085.8,12103.05,12085.75,12094.7,69.32354071,12003.72746,1,0.17295664,0.019952808,0.153003832
2019-06-04 09:15,12095.95,12097.15,12042.9,12053.4,70.08688414,12029.59471,1,0.270487419,0.093986869,0.17650055
2019-06-04 10:15,12053.3,12056,12035.6,12037.7,62.01249369,12029.59471,1,0.337629987,0.12890355,0.208726437
2019-06-04 11:15,12037.5,12052.95,12024.75,12029.25,59.21948736,12029.59471,1,0.397324905,0.150878774,0.246446131
2019-06-04 12:15,12029.75,12070.85,12018.5,12054.65,57.7128559,12099.66843,-1,0.414618552,0.134537937,0.280080615
2019-06-04 13:15,12054.95,12067.05,12037,12043.7,60.93052687,12099.66843,-1,0.429919302,0.119870949,0.310048352
2019-06-04 14:15,12043.55,12056.55,12005.85,12014.95,58.85151944,12099.66843,-1,0.412953645,0.082324234,0.330629411
2019-06-04 15:15,12015.1,12038.7,12013.25,12037.15,53.67321985,12093.55891,-1,0.376868204,0.036991035,0.33987717
2019-06-06 09:15,12037.95,12039.3,11959.45,11966.25,56.83180908,12085.91552,-1,0.359384144,0.015605579,0.343778564
2019-06-06 10:15,11966.45,11973.5,11954.95,11960.95,46.03637527,12065.29897,-1,0.27316661,-0.056489563,0.329656174
2019-06-06 11:15,11960.8,11975.35,11933.05,11934.4,45.34299239,12026.33907,-1,0.128804855,-0.160681055,0.28948591
2019-06-06 12:15,11934.45,11936.1,11901.5,11910.95,41.93555615,12016.44766,-1,0.017284327,-0.217761266,0.235045593
2019-06-06 13:15,11911.25,11923.8,11848.2,11850,39.1379977,11980.0129,-1,-0.100697693,-0.268594629,0.167896936
2019-06-06 14:15,11852.45,11867.35,11830.25,11844.6,32.97971996,11952.43161,-1,-0.237121162,-0.324014479,0.086893316
2019-06-06 15:15,11844.55,11850.3,11840.25,11847.35,32.49192109,11914.15345,-1,-0.398616842,-0.388408126,-0.010208715
2019-06-07 09:15,11847.7,11870.5,11769.5,11860.15,33.03512701,11905.6006,-1,-0.526921976,-0.413370609,-0.113551367
2019-06-07 10:15,11860.7,11887.35,11832.25,11844.55,35.63136789,11889.44304,-1,-0.614382561,-0.400664955,-0.213717606
2019-06-07 11:15,11844.35,11850.35,11813.05,11835.1,33.90602989,11889.44304,-1,-0.721048691,-0.405864868,-0.315183823
2019-06-07 12:15,11835.15,11864.45,11828.95,11839.95,32.86777522,11889.44304,-1,-0.765101655,-0.359934266,-0.40516739
2019-06-07 13:15,11839.7,11846.35,11807.1,11826.15,33.98505979,11889.44304,-1,-0.788572371,-0.306723985,-0.481848386
2019-06-07 14:15,11826.55,11897.5,11826.55,11866.1,32.33598307,11889.44304,-1,-0.78127024,-0.239537483,-0.541732757
2019-06-07 15:15,11866.15,11866.15,11855.1,11859.25,41.22702891,11889.44304,-1,-0.72799412,-0.149009091,-0.578985029
2019-06-10 09:15,11859,11975.05,11858.8,11947.8,40.2504128,11889.44304,-1,-0.638549627,-0.047651678,-0.590897949
2019-06-10 10:15,11948.5,11953.2,11909.6,11920.1,55.06807135,11840.63046,1,-0.504868823,0.068823301,-0.573692124
2019-06-10 11:15,11919.95,11931.2,11885.7,11889.1,50.82213512,11856.19492,1,-0.391437718,0.145803525,-0.537241243
2019-06-10 12:15,11889.25,11903.25,11871.75,11891.6,46.50095763,11856.19492,1,-0.295160228,0.193664812,-0.48882504
2019-06-10 13:15,11891.8,11918.6,11873.5,11877.75,46.89311737,11856.19492,1,-0.187486162,0.241071102,-0.428557264
2019-06-10 14:15,11877.3,11923.95,11876.25,11922.75,44.92825993,11856.19492,1,-0.090046493,0.270808617,-0.36085511
2019-06-10 15:15,11922.65,11936.15,11916.8,11930.15,51.97002772,11856.19492,1,0.035449279,0.317043511,-0.281594232
2019-06-11 09:15,11930.1,11959.95,11904.35,11946,53.03354505,11859.32309,1,0.147889452,0.343586947,-0.195697495
2019-06-11 10:15,11945.95,11951.45,11923.6,11941.6,55.31582148,11863.37328,1,0.228904679,0.33968174,-0.11077706
2019-06-11 11:15,11941.5,11966.25,11941,11959.1,54.5237322,11871.44845,1,0.302871765,0.33091906,-0.028047295
2019-06-11 12:15,11958.95,11970.5,11947.2,11965.9,57.15174777,11890.36861,1,0.293117956,0.256932201,0.036185755
2019-06-11 13:15,11966.05,11995.3,11958.55,11990.55,58.16345414,11898.42425,1,0.287036782,0.200680822,0.08635596
2019-06-11 14:15,11990.45,12000.35,11957.45,11963.65,61.69429042,11917.02932,1,0.320267233,0.187129018,0.133138215
2019-06-11 15:15,11963.7,11970.85,11959.5,11959.95,56.12735275,11918.55889,1,0.338512837,0.164299698,0.174213139
2019-06-12 09:15,11960.2,11966.45,11901.8,11910.25,55.38704263,11918.55889,1,0.373163032,0.159159915,0.214003118
2019-06-12 10:15,11910.55,11910.55,11876.85,11880.65,46.51246257,11994.23105,-1,0.333823776,0.095856527,0.23796725
2019-06-12 11:15,11880.85,11894,11877.75,11886.9,42.17790618,11952.85044,-1,0.268481909,0.024411728,0.244070181
2019-06-12 12:15,11886.75,11904.15,11880,11895.7,43.377779,11941.5479,-1,0.193625442,-0.040355792,0.233981234
2019-06-12 13:15,11895.05,11905.65,11866.35,11903.7,45.10505251,11941.5479,-1,0.121611527,-0.089895765,0.211507292
2019-06-12 14:15,11903.75,11915.6,11876.65,11901.3,46.69696128,11940.2503,-1,0.054191972,-0.125852256,0.180044228
2019-06-12 15:15,11901.1,11921.5,11901.1,11920.9,46.26351986,11940.2503,-1,-0.023644677,-0.162951124,0.139306447
2019-06-13 09:15,11920.4,11921.7,11835.2,11851.3,50.31916711,11940.2503,-1,-0.077274395,-0.173264673,0.095990279
2019-06-13 10:15,11851,11862.25,11831.3,11835.75,39.04883142,11938.45989,-1,-0.153167151,-0.199325944,0.046158793
2019-06-13 11:15,11835.5,11843.7,11817.05,11829.9,37.05208944,11905.4264,-1,-0.246620187,-0.234223184,-0.012397003
2019-06-13 12:15,11829.85,11861.5,11824.05,11860.25,36.30006583,11887.15876,-1,-0.295726612,-0.226663687,-0.069062925
2019-06-13 13:15,11860.45,11898.7,11846.7,11897.25,42.78782531,11887.15876,-1,-0.307430434,-0.190694007,-0.116736427
2019-06-13 14:15,11897.3,11931.35,11881.4,11918.3,49.53570978,11813.8494,1,-0.287104928,-0.136294801,-0.150810127
2019-06-13 15:15,11918.45,11919.95,11908.1,11913.7,52.93663599,11845.91696,1,-0.261062409,-0.088201826,-0.172860583
2019-06-14 09:15,11913.55,11915.1,11849.55,11880.75,52.1101682,11857.83527,1,-0.238207262,-0.052277343,-0.185929919
2019-06-14 10:15,11880.55,11883.9,11851.95,11856.1,46.50888204,11857.83527,1,-0.23189195,-0.036769625,-0.195122325
